id,otel_ad,fiyat,imageurl,score,fiyat_araligi,bolge,hava_alanina_uzakligi,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki,predicted_price,price_difference,fair_price_range,fair_price_percentage
110,Taç Premier Hotel Spa,"11.545,52 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02550/1050X700/tsr02550638459284433642469.jpg,"7,7","""11000-13000""",Antalya - Alanya ,"120 km, Antalya HA ",50 Metreye Kadar,Özel Plaj,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,12935.7,-1390.2,Overpriced (Underpriced),12.04
492,Club Dedeman Bodrum,"5.610,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01432/1050X700/tsr01432637254190762126035.jpg,"9,1","""5000-7000""",Bodrum - Bitez ,"45 km, Milas HA ",750 Metre ve Üzeri,Özel Plaj,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,9328.4,-3718.4,Significantly Overpriced (Underpriced),66.28
172,Club Hotel Sera,"26.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00339/1050X700/tsr00339637404404344229003.jpg,"7,3","""25000-27000""",Antalya - Lara-Örnekköy ,"9 km, Antalya HA ",Denize Sıfır,Özel Plaj,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,14027.5,12572.5,Significantly Overpriced,-47.27
495,Erya Homes,"4.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12877/1050X700/tsr12877638106987374647222.jpg,,"""+33000""",Antalya - Konyaaltı ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,-6510.1,Significantly Overpriced (Underpriced),144.67
589,Monottoman Otel,"13.120,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07466/tsr07466637043409460176402.jpg,10,"""13000-15000""",Çeşme - Alaçatı ,"96 km, Adnan Menderes HA ",750 Metre ve Üzeri,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8904.5,4215.5,Significantly Overpriced,-32.13
494,Enoya Suites Ilıca,"6.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13193/1050X700/tsr13193638211500828638643.jpg,,"""5000-7000""",Çeşme - Ilıca ,"No Info km, No Info",50 - 100 Metre Arası,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,10890.7,-4890.7,Significantly Overpriced (Underpriced),81.51
493,Çiçek Apart Otel,"5.980,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10328/1050X700/tsr10328637048469644739966.jpg,,"""5000-7000""",Didim - Altınkum ,"65 km, Milas ",200 - 300 Metre Arası,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10884.7,-4904.7,Significantly Overpriced (Underpriced),82.02
497,Göncü Apart Otel,"7.200,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12377/1050X700/tsr12377637876952497566251.jpg,,"""7000-9000""",Marmaris - Merkez ,"95 km, Dalaman ",100 - 200 Metre Arası,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11203.2,-4003.2,Significantly Overpriced (Underpriced),55.6
496,Finike Apart,"9.744,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/10183/tsr10183637151151524000223.jpg,,"""9000-11000""",Antalya - Finike ,"126 km, Antalya ",Denize Sıfır (Aradan Yol Geçiyor),0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11882.7,-2138.7,Significantly Overpriced (Underpriced),21.95
498,Gündüzler Deluxe Hotel,"5.601,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13807/1050X700/tsr13807638449158915849610.jpg,,"""5000-7000""",Antalya - Kepez ,"17 km, Antalya ",Uygun Değil,Halk Plajı,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11132.5,-5530.9,Significantly Overpriced (Underpriced),98.74
499,Hanbaba Otel,"6.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13915/1050X700/tsr13915638480471210385220.jpg,,"""5000-7000""",Bodrum - Gümbet ,"35 km, Milas ",600 - 750 Metre Arası,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9399.3,-3399.3,Significantly Overpriced (Underpriced),56.66
500,Hayal Fener,"6.952,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13395/1050X700/tsr13395638284896301810911.jpg,,"""5000-7000""",Antalya - Muratpaşa ,"8 km, Antalya ",500 - 600 Metre Arası,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9387.6,-2435.6,Significantly Overpriced (Underpriced),35.03
371,Greenport Hotel,"5.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06724/1050X700/tsr06724638125144639115073.jpg,"7,2","""5000-7000""",Bodrum - Güvercinlik ,"19 km, Milas ",Denize Sıfır,Özel Plaj,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,12693.2,-7093.2,Significantly Overpriced (Underpriced),126.66
111,Trendy Side Beach,"11.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01786/1050X700/tsr01786637097774658927616.jpg,"9,7","""9000-11000""",Antalya - Side-Denizbükü ,"65 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,2,1,1,1,1,1,1,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,13815.2,-2815.2,Significantly Overpriced (Underpriced),25.59
796,Dosi Hotel,"12.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02038/1050X700/tsr02038637108907617550612.jpg,"7,5","""11000-13000""",Antalya - Side-Kumköy ,"65 km, Antalya HA ",600 - 750 Metre Arası,Özel Plaj,0,0,1,1,1,2,0,1,2,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,10698.3,1901.7,Overpriced,-15.09
504,Liman Pansiyon,"14.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13140/1050X700/tsr13140638197590775976722.jpg,,"""13000-15000""",İzmir - Seferihisar ,"No Info km, No Info",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,2449.9,Overpriced,-17.5
173,Hotel Turan Prince,"23.904,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04761/1050X700/tsr04761638376446869319645.jpg,"7,9","""23000-25000""",Antalya - Side ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,3,1,1,1,3,1,0,11,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,17525.5,6378.5,Significantly Overpriced,-26.68
503,Lara Marine Homes,"15.989,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13249/1050X700/tsr13249638276266937429666.jpg,,"""15000-17000""",Antalya - Muratpaşa ,"9 km, Antalya ",No Info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11595.0,4394.6,Significantly Overpriced,-27.48
232,Sueno Hotels Deluxe Belek,"27.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04892/1050X700/tsr04892638475811736079370.jpg,"8,3","""25000-27000""",Antalya - Belek ,"30 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,6,1,2,2,1,2,1,6,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,16574.1,10425.9,Significantly Overpriced,-38.61
273,Çamyuva Beach Hotel,"12.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01516/1050X700/tsr01516637121181918627544.jpg,"7,8","""11000-13000""",Antalya - Kemer-Çamyuva ,"50 km, Antalya HA ",100 - 200 Metre Arası,Mavi Bayraklı Özel Plaj,0,0,1,1,1,2,0,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,13410.1,-1410.1,Overpriced (Underpriced),11.75
502,Kemer Residence,"15.294,40 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08896/1050X700/tsr08896638075821179116349.jpg,,"""15000-17000""",Antalya - Kemer ,"41 km, Antalya HA ",100 - 200 Metre Arası,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11291.2,4003.2,Significantly Overpriced,-26.17
373,İbis İzmir Alsancak,"12.737,85 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04089/1050X700/tsr04089637351599123712781.jpg,"9,2","""11000-13000""",İzmir - Alsancak ,"31 km, Adnan Menderes HA ",No Info,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12326.3,411.5,Fair,-3.23
372,Hotel Golden Sun,"16.008,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05547/1050X700/tsr05547638416141852532594.jpg,,"""15000-17000""",Antalya - Kemer-Beldibi ,"45 km, Antalya HA ",400 - 500 Metre Arası,Özel Plaj,0,0,0,1,0,2,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11896.3,4111.7,Significantly Overpriced,-25.69
501,House Of Marmaris,"8.453,63 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13373/1050X700/tsr13373638302197581599211.jpg,,"""7000-9000""",Marmaris - Siteler ,"95 km, Dalaman ",400 - 500 Metre Arası,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9465.5,-1011.9,Overpriced (Underpriced),11.97
374,Kocaman Hotel,"4.572,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/02233/tsr02233637054575718704586.gif,"7,1","""+33000""",İzmir - Konak ,"14 km, Adnan Menderes ",750 Metre ve Üzeri,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8473.5,-3901.5,Significantly Overpriced (Underpriced),85.33
112,Tu Casa Gelidonya Hotel,"11.588,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07682/1050X700/tsr07682638180107016337038.jpg,"7,8","""11000-13000""",Antalya - Kemer-Merkez ,"58 km, Antalya HA ",200 - 300 Metre Arası,Özel Plaj,0,0,0,1,1,2,1,0,4,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,13028.4,-1439.6,Overpriced (Underpriced),12.42
274,Dionisus Hotel Belek Spa,"6.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11166/1050X700/tsr11166638125981110731826.jpg,"6,8","""5000-7000""",Antalya - Belek-Serik ,"18 km, Antalya HA ",750 Metre ve Üzeri,Özel Plaj,0,0,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,9288.0,-3288.0,Significantly Overpriced (Underpriced),54.8
375,Kristal Beach Hotel,"6.960,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02411/1050X700/tsr02411637572709492259217.jpg,"7,2","""5000-7000""",Antalya - Konyaaltı ,"15 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Halk Plajı,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11400.9,-4440.9,Significantly Overpriced (Underpriced),63.81
505,Maison 48 Apart,"6.234,04 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04625/1050X700/tsr04625637236754654429166.jpg,7,"""5000-7000""",Bodrum - Gümbet ,"40 km, Milas HA ",300 - 400 Metre Arası,Halk Plajı,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10291.8,-4057.8,Significantly Overpriced (Underpriced),65.09
174,İncekum Beach Resort,"34.228,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01346/1050X700/tsr01346638180409443525779.jpg,"7,9","""+33000""",Antalya - Alanya-İncekum ,"98 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,2,0,2,1,2,1,1,3,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,14546.5,19681.5,Significantly Overpriced,-57.5
797,Güvenpark Residence Hotel,"11.200,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11761/1050X700/tsr11761637648919226596321.jpg,,"""11000-13000""",Antalya - Kemer-Tekirova ,"80 km, Antalya HA ",750 Metre ve Üzeri,Özel Plaj,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8769.7,2430.3,Significantly Overpriced,-21.7
181,Trendy Aspendos Beach,"28.050,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01679/1050X700/tsr01679638502704952316538.jpg,"8,1","""27000-29000""",Antalya - Side-Gündoğdu ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,4,1,1,1,1,1,1,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,15550.2,12499.8,Significantly Overpriced,-44.56
233,Sunis Kumköy Beach Resort,"50.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04047/1050X700/tsr04047637246326787596413.jpg,"7,2","""+33000""",Antalya - Side-Kumköy ,"60 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,0,6,1,1,1,6,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,15202.3,35197.7,Significantly Overpriced,-69.84
506,Mavi Köşk Apart Sığacık,"22.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13206/1050X700/tsr13206638218166185019809.jpg,,"""21000-23000""",İzmir - Seferihisar ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,10989.9,Significantly Overpriced,-49.95
376,Lavin Garden Hotel,"6.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09886/1050X700/tsr09886637911933491605980.jpg,"6,7","""5000-7000""",Antalya - Konyaaltı ,"No Info km, No Info",400 - 500 Metre Arası,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9949.4,-3949.4,Significantly Overpriced (Underpriced),65.82
508,Nirvana Apart Hotel,"14.599,20 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07941/tsr07941637045720829398813.jpg,,"""13000-15000""",Antalya - Kaş ,"188 km, Antalya HA ",750 Metre ve Üzeri,Halk Plajı,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7879.5,6719.7,Significantly Overpriced,-46.03
507,New Safir Apart Hotel,"9.040,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12373/1050X700/tsr12373637883816433868596.jpg,,"""9000-11000""",Antalya - Lara-Kundu ,"15 km, Antalya ",400 - 500 Metre Arası,Halk Plajı,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9442.5,-402.3,Fair (Underpriced),4.45
798,Gvar Apart Hotel,"3.754,08 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12180/1050X700/tsr12180637816564430279939.jpg,,"""+33000""",Antalya - Muratpaşa ,"12 km, Antalya ",400 - 500 Metre Arası,Halk Plajı,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9318.1,-5564.1,Significantly Overpriced (Underpriced),148.22
377,Leslion Luxury Hotel,"8.318,16 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11368/1050X700/tsr11368637419134864427997.jpg,,"""7000-9000""",Antalya - Antalya Merkez-Muratpaşa ,"12 km, Antalya ",750 Metre ve Üzeri,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,9167.2,-849.1,Overpriced (Underpriced),10.21
509,Patara Evleri,"10.428,08 TL",https://cdn.tatilsepeti.com/Files/TesisResim/02545/tsr02545636891153044810358.jpg,,"""9000-11000""",Antalya - Kalkan ,"110 km, Antalya HA ",750 Metre ve Üzeri,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8353.5,2074.5,Overpriced,-19.89
113,Avena Resort Spa Hotel,"12.467,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04576/1050X700/tsr04576637824241000824852.jpg,"7,5","""11000-13000""",Antalya - Alanya-Obagöl ,"125 km, Antalya HA ",100 - 200 Metre Arası,Özel Plaj,0,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,13455.8,-988.0,Slight Overpriced (Underpriced),7.92
275,Doubletree By Hilton Alsancak,"16.200,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03509/1050X700/tsr03509637249773701424941.jpg,8,"""15000-17000""",İzmir - Alsancak ,"12 km, İzmir Adnan Menderes HA ",750 Metre ve Üzeri,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,9578.7,6621.3,Significantly Overpriced,-40.87
175,Modern Saraylar Halal Hotel Spa,"15.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05782/1050X700/tsr05782637347362927570842.jpg,"9,1","""15000-17000""",Antalya - Alanya-Avsallar ,"103 km, Antalya HA ",750 Metre ve Üzeri,Mavi Bayraklı Özel Plaj,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,9624.8,5495.2,Significantly Overpriced,-36.34
511,Riva Hotel Alsancak,"16.297,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07292/1050X700/tsr07292638416087854414857.jpg,"8,4","""15000-17000""",İzmir - Alsancak ,"12 km, Adnan Menderes HA ",200 - 300 Metre Arası,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10795.3,5501.9,Significantly Overpriced,-33.76
510,Ritim Apart Otel,"9.009,79 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09890/1050X700/tsr09890638505433980760747.jpg,,"""9000-11000""",Bodrum - Turgutreis ,"45 km, Milas ",200 - 300 Metre Arası,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10157.6,-1147.9,Overpriced (Underpriced),12.74
799,Hakan Otel Bodrum,"5.466,80 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08214/tsr08214636843798033660715.jpg,,"""5000-7000""",Bodrum - Bitez ,"40 km, Milas HA ",50 Metreye Kadar,Özel Plaj,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12461.9,-6995.1,Significantly Overpriced (Underpriced),127.96
276,Doubletree By Hilton Hotel İzmir Airport,"16.800,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06728/tsr06728637038981862941689.jpg,"7,8","""15000-17000""",İzmir - Gaziemir ,"2 km, Adnan Menderes HA ",No Info,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12569.8,4230.2,Significantly Overpriced,-25.18
590,Olympos Village Reluxury Hotel,"10.846,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11273/1050X700/tsr11273638145687776108401.jpg,9,"""9000-11000""",Antalya - Olimpos ,"85 km, Antalya ",750 Metre ve Üzeri,Halk Plajı,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,8735.4,2110.6,Overpriced,-19.46
114,Blue Wave Suite Hotel,"8.160,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03321/1050X700/tsr03321637905362253745838.jpg,"7,7","""7000-9000""",Antalya - Alanya-Obagöl ,"125 km, Antalya HA ",400 - 500 Metre Arası,Özel Plaj,0,0,1,1,1,2,0,1,4,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,12174.0,-4014.0,Significantly Overpriced (Underpriced),49.19
277,Dragut Point South Hotel,"8.860,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04291/1050X700/tsr04291637249675914573969.jpg,"8,3","""7000-9000""",Bodrum - Turgutreis ,"54 km, Milas HA ",Denize Sıfır,Özel Plaj,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,12729.8,-3869.0,Significantly Overpriced (Underpriced),43.66
184,Akra Hotel,"22.078,94 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04412/1050X700/tsr04412637249689728363448.jpg,9,"""21000-23000""",Antalya - Lara ,"15 km, Antalya HA ",Denize Sıfır,Özel Plaj,1,1,1,1,1,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,13503.5,8575.4,Significantly Overpriced,-38.84
512,Rodinn Park Hotel,"6.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08820/1050X700/tsr08820637324989632274969.jpg,,"""5000-7000""",Antalya - Konyaaltı ,"15 km, Antalya HA ",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,-5430.1,Significantly Overpriced (Underpriced),88.73
176,Saphir Hotel,"23.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00320/1050X700/tsr00320637299836967997320.jpg,8,"""23000-25000""",Antalya - Alanya-Konaklı ,"110 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,1,1,1,1,1,2,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,14275.8,9124.2,Significantly Overpriced,-38.99
800,Helios Hotel,"19.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06221/1050X700/tsr06221637336163211424158.jpg,"7,7","""17000-19000""",Antalya - Side-Kumköy ,"65 km, Antalya HA ",600 - 750 Metre Arası,Özel Plaj,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,9746.9,9253.1,Significantly Overpriced,-48.7
379,Mira Otel Alsancak,"10.347,54 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04444/1050X700/tsr04444637784477851210744.jpg,"9,3","""9000-11000""",İzmir - Alsancak ,"20 km, Adnan Menderes HA ",Uygun Değil,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11816.6,-1469.1,Overpriced (Underpriced),14.2
278,Elips Royal Hotel,"8.759,52 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06974/tsr06974637039951578633704.jpg,"8,1","""7000-9000""",Antalya - Antalya Merkez-Muratpaşa ,"10 km, Antalya HA ",Uygun Değil,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11834.2,-3074.7,Significantly Overpriced (Underpriced),35.1
378,Mene City Hotel,"17.240,96 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04485/1050X700/tsr04485637353472441771178.jpg,,"""17000-19000""",Antalya - Muratpaşa ,"9 km, Antalya ",750 Metre ve Üzeri,Halk Plajı,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8270.0,8970.9,Significantly Overpriced,-52.03
516,Sirena Apart Spa,"8.244,32 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12266/1050X700/tsr12266637840702321896095.jpg,,"""7000-9000""",Antalya - Konyaaltı-Konyaaltı ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,-2765.8,Significantly Overpriced (Underpriced),33.55
513,Sardunya Apart,"6.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12313/1050X700/tsr12313637855296809147850.jpg,,"""5000-7000""",Marmaris - İçmeler ,"110 km, Dalaman ",600 - 750 Metre Arası,Halk Plajı,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9404.4,-3004.4,Significantly Overpriced (Underpriced),46.94
380,Mr Crane Hotel,"15.363,88 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06524/1050X700/tsr06524637336955117244373.jpg,"7,2","""15000-17000""",Antalya - Kemer-Merkez ,"55 km, Antalya HA ",500 - 600 Metre Arası,Özel Plaj,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,10391.6,4972.2,Significantly Overpriced,-32.36
280,Four Points By Sheraton İzmir Otel,"16.267,68 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07565/tsr07565637044057761507248.jpg,"8,3","""15000-17000""",İzmir - Konak ,"No Info km, No Info",300 - 400 Metre Arası,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10524.7,5742.9,Significantly Overpriced,-35.3
892,Premier İnn City Hotel Lara,"5.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13994/1050X700/tsr13994638505917016556473.jpg,,"""5000-7000""",Antalya - Lara ,"No Info km, No Info",No Info,Halk Plajı,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11057.0,-5457.0,Significantly Overpriced (Underpriced),97.45
515,Sercan Apart Hotel,"27.808,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10676/1050X700/tsr10676637156551728471455.jpg,,"""27000-29000""",Antalya - Side-Kızılot ,"79 km, Antalya HA ",Denize Sıfır,Özel Plaj,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11770.1,16037.9,Significantly Overpriced,-57.67
